work_title,sentence,sentence_length
இந்தியப்_பெருங்கடல்,"இவற்றைக் கொண்டு இந்தியக் கடலின் அமைப்பு, வரலாறு முதலியவற்றை நில அமைப்பு நூல் முறையில் அறிய வாய்ப்பு ஏற்படும்.",14
இந்தியப்_பெருங்கடல்,அவர்கள் தங்கள் ஆய்வுகளிலிருந்து தெரிவித்திருக்கும் முடிவுகளாவன இந்தியக் கடலின் தரை மிக அரிய அமைப்பை உடையது.,12
இந்தியப்_பெருங்கடல்,கிழக்கு மேற்குப் பகுதிகளில் அதன் அமைப்பு பெருமளவுக்கு மாறுபடுகிறது.,7
இந்தியப்_பெருங்கடல்,உட்பகுதிகளில் மீளும் மாற்றங்கள் காணப்படுகின்றன.,4
இந்தியப்_பெருங்கடல்,வாணிப வழி தீவுக் கூட்டங்கள் நிறைய இருப்பினும் கப்பல் போக்கு வரவிற்கு இந்தியக் கடல் மிகவும் பயன்படுகிறது.,13
இந்தியப்_பெருங்கடல்,"சிங்கப்பூர், பம்பாய், கொழும்பு, சென்னை முதலியவை அதன் முதன்மையான துறைமுகங்கள் ஆகும்.",9
இந்தியப்_பெருங்கடல்,அதன் சிறந்த வாணிபப் பகுதியில் சூயஸ் கால்வாய் தொடர்பு கொள்கிறது.,8
இந்தியப்_பெருங்கடல்,இக்கால்வாய் திறக்கப்பட்டவுடன் நன்னம்பிக்கை முனை வழியாகக் கப்பல்கள் செல்லுதல் அறவே நின்றுவிட்டது.,9
இந்தியப்_பெருங்கடல்,சூயஸ் கால்வாய் வழியாகச் செல்வது குறுக்கு வழியாகும்.,6
இந்தியப்_பெருங்கடல்,வழியின் தொலைவு நன்னம்பிக்கை முனையின் வழியாகச் செல்வதைக் காட்டிலும் ஐந்து ஆயிரம் மைல்கள் குறையும்.,11
இந்தியப்_பெருங்கடல்,இதனால் தற்கால வாணிபம் ஓங்கியுள்ளது.,4
இந்தியப்_பெருங்கடல்,உலகிலுள்ள மிகப் பெரிய வாணிப வழிகளில் ஒன்றாக இந்தியக் கடல் உள்ளது.,9
இந்தியப்_பெருங்கடல்,"தமிழ் காட்டிலிருந்து மயில் தோகை, அகில் முதலிய பொருள்கள் பாபிலோனியா சென்றன என்று கிறித்துவ மறையான பைபிள் தெரிவிக்கிறது.",14
இந்தியப்_பெருங்கடல்,தமிழகத்திலிருந்து பலவகைப் பொருள்கள் உரோமாபுரிக்குச் சென்றதாகத் தமிழ் நூல்களும் உரோம ஆசிரியர் பிளினியின் நூல்களும் கூறுகின்றன.,12
இந்தியப்_பெருங்கடல்,யவனர்களாகிய கிரேக்கர்கள் காவிரிப்பூம்பட்டினம் முதலிய தமிழ்நாட்டுத் துறைமுகங்களுக்கு வந்து வாணிபம் செய்தனர் என்றும் பைந்தமிழ் நூல்கள் கூறுகின்றன.,13
இந்தியப்_பெருங்கடல்,தென்னிந்தியாவிற்கும் கடாரம் என்னும் பர்மாவுக்கும் வாணிபத் தொடர்பு இருந்ததாகப் பட்டினப்பாலை கூறுகிறது.,9
இந்தியப்_பெருங்கடல்,கிறித்துவக் காலத்தின் தொடக்கத்தில் மேனாட்டுக் கப்பல்கள் இந்தியக் கடல் வழியாகச் சீனாவிற்குச் சென்றன.,10
இந்தியப்_பெருங்கடல்,சீனக் கப்பல்கள் அரேபியாவிற்குச் சென்றன.,4
இந்தியப்_பெருங்கடல்,"அவருக்குப் பின் போர்ச்சுக்கீசியர், டச்சுக்காரர், பிரெஞ்சுக்காரர், ஆங்கிலேயர் முதலிய மேனாட்டார் இந்தியாவிற்கு வாணிபம் செய்ய வந்தனர்.",12
இந்தியப்_பெருங்கடல்,இன்று இந்தியக் கடல் மிகப்பெரிய கடல் வழியாக உள்ளது.,7
இந்தியப்_பெருங்கடல்,"இதனால் இந்தியாவிலும், அதன் அருகிலுள்ள நாடுகளிலும் மிகப்பெரிய துறைமுகங்கள் ஏற்பட்டுள்ளன.",8
இந்தியப்_பெருங்கடல்,"இந்தியாவிலிருந்து தானியங்கள், மலைத்தோட்டப் பொருள்கள், தாதுப் பொருள்கள், கச்சாப் பொருள்கள் முதலியவை மற்ற நாடுகளுக்கு ஏற்றுமதி செய்யப்படுகின்றன.",13
இந்தியப்_பெருங்கடல்,"எல்லாவற்றிற்கும் மேலாக, இந்தியக் கடல் இந்தியாவிற்கு இயற்கை அரணாகவும் திகழ்கிறது.",8
இந்தியப்_பெருங்கடல்,வரலாறு முறையான ஆராய்ச்சி இந்தியக் கடல் வாணிப வழியாக நீண்ட காலமாக இருந்து வந்திருக்கிறது.,11
இந்தியப்_பெருங்கடல்,"ஆனால், அது முறையாக இன்னும் ஆராயப்படவில்லை.",5
இந்தியப்_பெருங்கடல்,"ஆனால், அவற்றில் ஒன்றாவது இந்தியக் கடலை முறையாகவும் விரிவாகவும் ஆராயவில்லை.",8
இந்தியப்_பெருங்கடல்,இன்வெஸ்டிகேட்டர் என்னுங் கப்பல் இந்தியக் கடற்கரையின் நீர்ப் பகுதிகளை அளவையிட விடப்பட்டது.,9
இந்தியப்_பெருங்கடல்,அதன் பெயர் இந்தியக் கடற் பகுதிகளில் ஓர் இயற்கை நூல் அறிஞன் என்பதாகும்.,10
இந்தியப்_பெருங்கடல்,"ஸ்வெல் என்பார் அதே கப்பலில் வங்காள விரிகுடா, அரபிக் கடல் ஆகியவற்றில் பல உற்று நோக்கல்கள் செய்தார்.",13
இந்தியப்_பெருங்கடல்,"மேற்கொள்ளப்பட்ட உற்று நோக்கல்கள் இரசாயன, வானிலைத் தொடர்பானவை.",6
இந்தியப்_பெருங்கடல்,"அவர் மேற்கொண்ட ஆராய்ச்சிகள் வங்காள விரிகுடா, அரபிக் கடல் ஆகியவற்றைப் பற்றிய அடிப்படை அறிவைத் தெளிவாக்கின.",12
இந்தியப்_பெருங்கடல்,இவ்வாண்டில் மைய அரசினர் இராமேசுவரத்திற்கு அருகிலுள்ள மண்டபம் என்னுமிடத்தில் ஓர் ஆராய்ச்சி நிலையத்தை நிறுவினர்.,11
இந்தியப்_பெருங்கடல்,இது கடல் நூல் மைய மீன் ஆராய்ச்சி நிலையமாகும்.,7
இந்தியப்_பெருங்கடல்,இதற்கு இந்தியா முழுதும் கிளைகள் உள்ளன.,5
இந்தியப்_பெருங்கடல்,இந்நிலையம் கடல் மீன்களைப்பற்றி ஆராய்ச்சி நடத்திய வண்ணம் உள்ளது.,7
இந்தியப்_பெருங்கடல்,இதற்கு இந்தியக் கடற்படை உதவிற்று.,4
இந்தியப்_பெருங்கடல்,பயணங்கள் வங்காள விரிகுடாவில் மேற்கொள்ளப்பட்டன.,4
இந்தியப்_பெருங்கடல்,மற்றொரு நிலையம் கடல் உயிர் ஆராய்ச்சி நிலையமாகும்.,6
இந்தியப்_பெருங்கடல்,இது பறங்கிப்பேட்டையில் உள்ளது.,3
இந்தியப்_பெருங்கடல்,அண்ணாமலைப் பல்கலைக் கழகத்துடன் தொடர்புடையது.,4
இந்தியப்_பெருங்கடல்,மைய அரசின் சார்பாக இயங்கும் விஞ்ஞான தொழில் ஆராய்ச்சி மன்றமும் கடல் ஆராய்ச்சிக்கு ஆவன செய்து வருகிறது.,13
இந்தியப்_பெருங்கடல்,தற்பொழுது அது செயற்பட்ட வண்ணம் உள்ளது.,5
இந்தியப்_பெருங்கடல்,இதுவே இந்தியக் கடல் ஆராய்ச்சிபற்றிய வரலாறு ஆகும்.,6
இந்தியப்_பெருங்கடல்,கடல் ஆராய்ச்சித் திட்டம் பெயர் இந்தியக் கடலின் இயற்கை வளங்களை ஆராயத் திட்டம் ஒன்று உலக அளவில் வகுக்கப்பட்டது.,14
இந்தியப்_பெருங்கடல்,இதற்கு அனைத்துலக இந்தியக் கடல் ஆராய்ச்சித் திட்டம் என்று பெயர்.,8
இந்தியப்_பெருங்கடல்,இந்தக் கூட்டத்தில் அனைத்துலக இந்தியக் கடல் ஆராய்ச்சித் திட்டம் அறிவிக்கப்பட்டது.,8
இந்தியப்_பெருங்கடல்,இத்திட்டத்தின் பல பணிகளைச் செயற்படுத்தும் அலுவலகம் நியூயார்க்கில் உள்ளது.,7
இந்தியப்_பெருங்கடல்,இத்திட்டத்தைப் பல அறிவியலார் கொண்ட ஒரு தனிக் குழு வகுத்தது.,8
இந்தியப்_பெருங்கடல்,"காலம் தேவைப்படுமானால், மேலும் நீட்டிக்கப்படும்.",4
இந்தியப்_பெருங்கடல்,சிறப்பு உலக அளவில் பல நாடுகளின் கூட்டு முயற்சியினால் நடைபெறும் மாபெரும் திட்டமாகும் இது.,11
இந்தியப்_பெருங்கடல்,அனைத்துலக நில இயல் நூல் ஆண்டுத் திட்டத்தை முன் மாதிரியாகக் கொண்டு செயற்படுத்தப்படுவது.,10
இந்தியப்_பெருங்கடல்,இதுவரை மேற்கொள்ளப்பட்ட கடல் ஆராய்ச்சிகளில் மிகப் பெரியது இது.,7
இந்தியப்_பெருங்கடல்,இதனால் நில இயல் நூல் நன்கு வளர்வதற்கு வாய்ப்பு ஏற்பட்டது.,8
இந்தியப்_பெருங்கடல்,அறிவியலின் மற்றத் துறைகளும் வளரலாயின.,4
இந்தியப்_பெருங்கடல்,வான்வெளி ஆராய்ச்சி கருவுற்று உருப்பெற்றது.,4
இந்தியப்_பெருங்கடல்,முதன் முதலாக இந்தியக் கடல் நிறைவாக அறிவியல் அடிப்படையில் ஆராயப்படுகிறது.,8
இந்தியப்_பெருங்கடல்,"இத்திட்டத்தில் கலந்து கொள்ளும் ஒவ்வொரு நாடும் குறிப்பிட்ட துறையை, சிக்கலை ஆராயும் அதற்கேற்ற முடிவுகளைக் காணும்.",12
இந்தியப்_பெருங்கடல்,"சிறப்பாக, வானிலைபற்றியும் ஆராயப்படும்.",3
இந்தியப்_பெருங்கடல்,இத்திட்டத்திற்கு ஆகும் செலவு ஆறு கோடி ரூபாய் ஆகும்.,7
இந்தியப்_பெருங்கடல்,இச்செலவை ஒவ்வொரு நாடும் தன்னால் இயன்ற அளவுக்குப் பகிர்ந்து கொள்ளும்.,8
இந்தியப்_பெருங்கடல்,இருபது நாடுகளிலிருந்து நாற்பது கப்பல்கள் இப்பயணங்களை மேற்கொள்ளும் இந்தியக் கடலை ஆராயும்.,9
இந்தியப்_பெருங்கடல்,"பல நாடுகளிலுள்ள முன்னூற்று ஐம்பது அறிவியலார், இத்திட்டத்தில் கலந்து கொண்டு இந்தியக் கடலை ஆராய்வார்கள்.",11
இந்தியப்_பெருங்கடல்,இவற்றிற்கு எல்லாம் அடிப்படையாகக் கப்பற் பயணங்களே மேற்கொள்ளப்படும்.,6
இந்தியப்_பெருங்கடல்,சிறந்தஆராய்ச்சிக் கருவிகளாகப் பல வகைக் கருவிகளையும் உள்ளடக்கிய கப்பல்கள் பயன்படும்.,8
இந்தியப்_பெருங்கடல்,இறுதியாகச் செய்யப்பட்ட பல வகை ஆராய்ச்சிகளின் முடிவுகள் தொகுக்கப்படும் வகைப்படுத்தப்பட்டு ஒவ்வொரு துறையிலும் பயன்படுத்தப்படும்.,11
இந்தியப்_பெருங்கடல்,அமெரிக்கா முதலிய நாடுகள் கப்பல்களையும் கடல் நூல் அறிஞர்களையும் வழங்கும்.,8
இந்தியப்_பெருங்கடல்,"அமெரிக்கா, திட்டத்தில் பாதி செலவையும் ஏற்கும்.",5
இந்தியப்_பெருங்கடல்,சில நாடுகள் ஆராய்ச்சி செய்வதற்குரிய வசதிகளை அளிக்கும்.,6
இந்தியப்_பெருங்கடல்,ஆராயப்படும் துறைகள் இந்தியக் கடல் ஆராய்ச்சி பரந்த ஓர் ஆராய்ச்சி ஆகும்.,9
இந்தியப்_பெருங்கடல்,"ஆகவே, அதில் ஆய்வதற்கு எடுத்துக் கொள்ளப்படும் துறைகளும் பல வகைப்பட்டனவாகவே உள்ளன.",9
இந்தியப்_பெருங்கடல்,அத்துறைகளில் சிறப்பானவை பின்வருமாறு நில அமைப்பு நூல் இது ஒரு விரிந்த துறையாகும்.,10
இந்தியப்_பெருங்கடல்,இது பல துறைகளை மேலும் தன்னுள் அடக்கியது.,6
இந்தியப்_பெருங்கடல்,நில இயல் நூல் இது மிக விரிந்த துறையாகும்.,7
இந்தியப்_பெருங்கடல்,இதிலும் மேலும் பல துறைகள் அடங்குகின்றன.,5
இந்தியப்_பெருங்கடல்,கடல் நூல் இதுவும் பல துறைகளைத் தன்னுள் அடக்கியதே.,7
இந்தியப்_பெருங்கடல்,"இயற்கைக் கடல் நூல், இயைபுக் கடல் நூல், உயிர் கடல் நூல் எனப் பல வகைப்படும்.",12
இந்தியப்_பெருங்கடல்,வானிலை நூல் இது மேற்கூறிய துறைகளோடு நெருங்கிய தொடர்புடையது.,7
இந்தியப்_பெருங்கடல்,நீரியல் இது கடல் நூலின் ஒரு பிரிவு.,6
இந்தியப்_பெருங்கடல்,உயிரியல் இதுவும் ஒரு விரிந்த துறையே.,5
இந்தியப்_பெருங்கடல்,"சிறப்பாக, பயிர் நூலையும், விலங்கு நூலையும் தன்னுள் அடக்கியது.",7
இந்தியப்_பெருங்கடல்,இந்தியக் கடலை ஆராய்வதற்குச் சிறந்த காரணங்கள் பல உள்ளன.,7
இந்தியப்_பெருங்கடல்,அவற்றை இங்குக் காண்போம்.,3
இந்தியப்_பெருங்கடல்,உயிர்கள் இறந்தொழிந்த பண்டைக்கால உயிர்களின் எச்சமிச்சங்களை இதில் தேடிக் கண்டுபிடிக்கலாம்.,8
இந்தியப்_பெருங்கடல்,"அவ்வாறு கண்டுபிடிப்பதால், அக்கண்டுபிடிப்புக்கள் உயிர் நூல், நில அமைப்பு நூல் முதலிய துறைகளுக்கு மிகவும் பயன்படும்.",12
இந்தியப்_பெருங்கடல்,உயிர்களின் படிப்படி வளர்ச்சியைப் பற்றிய புதிய உண்மைகளை அறியலாம்.,7
இந்தியப்_பெருங்கடல்,உலகக் கடல்களிலேயே அதிக அளவுக்கு உயிர் வகைப் பொருள்கள் இதில் காணப்படுகின்றன.,9
இந்தியப்_பெருங்கடல்,"சிறப்பாக, மீன் வகைகள் அதில் நிறைய உள்ளன.",6
இந்தியப்_பெருங்கடல்,அதன் மீன்வளத்தை அதற்கு அருகிலிருக்கும் நாடுகள் நன்கு பயன்படுத்தவில்லை.,7
இந்தியப்_பெருங்கடல்,"அவ்வாறு பயன்படுத்துமானல், உணவுப் பற்றாக்குறை தீர்வது மட்டுமன்றிப் பொருள் வளமும் பெருகும்.",9
இந்தியப்_பெருங்கடல்,"மீன்களுக்கு வேண்டிய ஊட்டப் பொருள்களில் ஏற்படும் மாற்றம், அவற்றின் தன்மை, பரவல் முதலியவை அறியப்பட வேண்டும்.",12
இந்தியப்_பெருங்கடல்,"தவிர, கடல் உயிர்களைப்பற்றி அறியவும் வாய்ப்பு ஏற்படும்.",6
இந்தியப்_பெருங்கடல்,இக்கடலில் பாதி அளவுக்கு இன்னும் உயிர் நூல் முறையில் மாதிரி பார்க்கப்படவில்லை.,9
இந்தியப்_பெருங்கடல்,இந்தியக் கடலில் மீன்கள் அதிக அளவுக்கு இருப்பது உண்மையே.,7
இந்தியப்_பெருங்கடல்,"ஆனால், அவை டன் கணக்கில் பல இடங்களில் மடிவதற்குக் காரணம் என்ன என்பதை அறிய வேண்டும்.",12
இந்தியப்_பெருங்கடல்,"கொழும்பிற்கும் ஏடன் கல்ப் நீரோட்டத்திற்கும் இடையே மில்லியன் டன் கணக்கில் மீன்கள் மடிந்து மிதந்ததைக் கண்டறிந்து, உடன் அறிவித்தது.",14
இந்தியப்_பெருங்கடல்,மீன்கள் மிதந்த பரப்பு அறுநூற்று ஐம்பது மைல் நீளமும் நூற்றி நாற்பது மைல் அகலமும் இருந்தது.,12
இந்தியப்_பெருங்கடல்,இதிலிருந்து இந்தியக் கடலின் செழுமை நன்கு புலப்படுகிறது.,6
இந்தியப்_பெருங்கடல்,"கடலின் கீழிருந்து மேல், நீர் வரும் இடங்களில் மீன்கள் அதிகமாக இருக்கும்.",9
இந்தியப்_பெருங்கடல்,இந்நீரில் ஊட்டப் பொருள்கள் மிகுதியாக இருப்பதே காரணம்.,6
இந்தியப்_பெருங்கடல்,இவ்விடங்களைக் கண்டறிந்து அதற்கேற்ப மீன் பண்ணைகளை நிறுவலாம்.,6
இந்தியப்_பெருங்கடல்,இதனால் உணவு வளம் பெருகும்.,4
இந்தியப்_பெருங்கடல்,கனி வளம் இந்தியக் கடல் கணிப் பொருள் களஞ்சியமாக உள்ளது.,8
இந்தியப்_பெருங்கடல்,"பொட்டாசியம், மக்னிசியம் முதலிய அடிப்படைக் கணிப் பொருள்கள் அதில்அதிக அளவுக்கு உள்ளன என்று பொதுவாக நம்பப்படுகிறது.",12
இந்தியப்_பெருங்கடல்,அவற்றை எடுப்பதற்குத் தகுந்த முறைகள் உருவாக்கப்பட வேண்டும்.,6
இந்தியப்_பெருங்கடல்,"அவ்வாறு உருவாக்கப்படுமானல், மேலும் கூடுதலாக, மங்கனீஸ், நிக்கல், கொபால்ட், செம்பு முதலிய மூலகங்கள் அதன் நீரிலிருந்து பிரித்து எடுக்கப்படலாம்.",14
இந்தியப்_பெருங்கடல்,அதன் தரைப் பகுதியில் சில மூலகங்கள் புதைந்து கிடப்பதாகவும் கருதப்படுகிறது.,8
இந்தியப்_பெருங்கடல்,இந்தக் கணிப் பொருள்கள் எல்லாம் இந்தியாவின் பொருள் வளத்தைப் பெருக்கும் என்று நாம் நம்பலாம்.,11
இந்தியப்_பெருங்கடல்,"இதனால், இந்தியக் கடலுக்கு அருகிலுள்ள நாடுகளும் பயனடையலாம்.",6
இந்தியப்_பெருங்கடல்,எண்ணெய்ப் படிவுகளும் அதன் கரை ஓரங்ளில் காணப்படுகின்றன.,6
இந்தியப்_பெருங்கடல்,"அவற்றிலிருந்து எண்ணெயைப் பிரித்தெடுப்பின், அதனால் இந்தியாவும் மற்ற நாடுகளும் பயனடையலாம்.",8
இந்தியப்_பெருங்கடல்,காற்றுகளும் நீரோட்டங்களும் இந்தியக் கடலில் காற்றுகளும் நீரோட்டங்களும் முழு அளவுக்குத் திசை மாறுகின்றன.,10
இந்தியப்_பெருங்கடல்,அவ்வாறு மாறுதல் ஆண்டுக்கு இரு தடவைகள் நடைபெறுகிறது.,6
இந்தியப்_பெருங்கடல்,இது போன்று வேறு எங்கும் நடைபெறவில்லை.,5
இந்தியப்_பெருங்கடல்,தென்மேற்கு வடகிழக்குப் பருவக் காற்றுகளால் காற்றோட்டங்கள் திசை திருப்பப்படுகின்றன.,7
இந்தியப்_பெருங்கடல்,இதனால் மாறுபடும் இயைபுள்ள காற்று உண்டாகிறது அலை ஓட்டங்கள் உண்டாகின்றன.,8
இந்தியப்_பெருங்கடல்,இந்நிகழ்ச்சி வானிலை அறிஞர்களுக்குப் புதிராக உள்ளது.,5
இந்தியப்_பெருங்கடல்,"இந்தியக் கடலின் நீரோட்டங்களின் செறிவு, இருப்பிடம் ஆகியவற்றை அறிவதில் பெரிய நன்மை உண்டு.",10
