work_title,sentence,sentence_length
இறைவர்_திருமகன்,அவன் தன் மனைவி மேரியை ஒரு கழுதையில் உட்கார வைத்து அதை நடத்திக் கொண்டு பெத்தலெமுக்கு வந்து சேர்ந்தான்.,14
இறைவர்_திருமகன்,பெத்தலெம் சத்திரத்திற்கு அவர்கள் வந்து சேர்ந்தார்கள்.,5
இறைவர்_திருமகன்,அங்கு தனக்கும் தன் மனைவிக்கும் தங்குவதற்கு வசதியான ஓர் இடம் கிடைக்குமா என்று ஜோசப் தேடிப் பார்த்தான்.,13
இறைவர்_திருமகன்,சத்திரத்தின் மூலை முடுக்குகளில் கூட ஆட்கள் இடம் பிடித்துக் கொண்டு தங்கியிருந்தார்கள்.,9
இறைவர்_திருமகன்,அவ்வளவு பேரும் அரச பரம்பரை !,4
இறைவர்_திருமகன்,ஜோசப் சத்திரத்துச் சொந்தக்காரனைப் போய்ப் பார்த்தான்.,5
இறைவர்_திருமகன்,நான் என்ன செய்வேன் ஒதுக்கித் தருவதற்குச் சிறிது கூட இடமில்லையே ! என்று சத்திரக்காரன் கையை விரித்துவிட்டான்.,12
இறைவர்_திருமகன்,என்ன செய்வதென்று தெரியாமல் ஜோசப் கலங்கி நின்றான்.,6
இறைவர்_திருமகன்,"ஐயா, இன்று இரவு தங்குவதற்கு மட்டும் ஒரு சிறு இடம் கொடுத்து உதவுங்கள் !",10
இறைவர்_திருமகன்,சத்திரத்துச் சொந்தக்காரன் சிந்தித்தான்.,3
இறைவர்_திருமகன்,திடீரென்று அவன் முகம் மலர்ந்தது.,4
இறைவர்_திருமகன்,"ஐயா, தொழுவத்திலே வேண்டுமானால் சிறிது இடம் ஒதுக்கித் தருகிறேன்.",7
இறைவர்_திருமகன்,இரவுப் பொழுது அங்கே நீங்கள் தங்கிக்கொள்ளலாம் என்றான்.,6
இறைவர்_திருமகன்,ஜோசப் நன்றியறிதலோடு சத்திரக்காரனைப் பின் தொடர்ந்தான்.,5
இறைவர்_திருமகன்,ஒட்டகங்களும் கழுதைகளும் கட்டிக் கிடந்த தொழுவத்தின் ஒரு புறத்தைக் காட்டினான்.,8
இறைவர்_திருமகன்,ஜோசப் மகிழ்ச்சியோடுமேரியை அந்த இடத்திற்கு அழைத்துச் சென்றான்.,6
இறைவர்_திருமகன்,அதன் மேல் ஒரு விரிப்பை விரித்தான்.,5
இறைவர்_திருமகன்,மேரியை அதன் மீது படுத்துக் கொள்ளச் சொன்னான்.,6
இறைவர்_திருமகன்,"ஆனால், அன்று இரவு அவர்கள் தூங்க முடியாமல்தான் போய் விட்டது.",8
இறைவர்_திருமகன்,"ஏனெனில், நள்ளிரவில், பெத்தலெம் நகர் முழுவதும் தூக்கத்தில் ஆழ்ந்திருந்த அமைதியான நேரத்தில் மேரி ஓர் ஆண் குழந்தையைப் பெற்றெடுத்தாள்.",14
இறைவர்_திருமகன்,அந்தப் பச்சைக் குழந்தையை வெள்ளைக் கந்தைத் துணிகளினால் சுற்றி மூடினாள் மேரி.,9
இறைவர்_திருமகன்,அதற்குத் தொட்டில் வேண்டுமே !,3
இறைவர்_திருமகன்,அதை எதிலே படுக்க வைப்பது?,4
இறைவர்_திருமகன்,"என்று எண்ணிய அவள், அங்கிருந்த மரப் புல் தொட்டி ஒன்றை எடுத்துத் தொட்டிலாக்கினாள்.",10
இறைவர்_திருமகன்,"ஆனால், தேவ தூதர்கள் அறிந்து கொண்டார்கள்.",5
இறைவர்_திருமகன்,அவர்கள் இயேசு நாதர் பிறந்த செய்தியை உலகுக்கு அறிவிக்க வந்த போது வானம் ஒளிமயமாக விளங்கியது.,12
இறைவர்_திருமகன்,ஆனால் பெத்தலெம் நகருக்கு வெளியேயிருந்த குன்றுகள் நிறைந்த பகுதியிலே ஆடு மேய்த்துக் கொண்டிருந்த இடையர்கள் சிலர் இச்செய்தியை அறிந்தார்கள்.,14
இறைவர்_திருமகன்,அந்தப் பேரொளியின் இடையிலே ஒரு தேவதூதன் தோன்றினான்.,6
இறைவர்_திருமகன்,அவனைக் கண்டு அஞ்சி எழுந்த ஆட்டிடையர்கள் வணங்கித் தொழுதார்கள்.,7
இறைவர்_திருமகன்,எல்லா மக்களுக்கும் இன்பந்தரும் ஒரு செய்தியையே நான் இப்போது உங்களுக்கு சொல்லப் போகிறேன்.,10
இறைவர்_திருமகன்,டேவிட் அரசர் பிறந்த இந்தப் பழம் பெரு நகரிலே இன்று மக்களைக் காக்கவந்த மகன் இயேசு பெருமான் பிறந்திருக்கிறார்.,14
இறைவர்_திருமகன்,மேலும் அதிசயமான சில காட்சிகளை அவர்கள் கண்டார்கள்.,6
இறைவர்_திருமகன்,வானக முந்தும் தேவதூதர்கள் பலர் வந்து நின்று வாழ்த்துப் பாடல்கள் பாடினார்கள்.,9
இறைவர்_திருமகன்,பாடி முடிந்ததும் தேவதூதர்கள் மறைந்து விட்டார்கள்.,5
இறைவர்_திருமகன்,நாம் பெத்தலெம் நகருக்கு போவோம்.,4
இறைவர்_திருமகன்,இறைவனால் நமக்கு அறிவிக்கப்பட்ட இந்த உண்மையை நாம் கண்டு வருவோம் என்று பேசிக் கொண்டு அந்த ஆட்டிடையர்கள் புறப்பட்டார்கள்.,14
இறைவர்_திருமகன்,பொழுது விடியும் கருக்கல் நேரத்தில் அவர்கள் பெத்தலெம் நகருக்குள் வந்து சேர்ந்தார்கள்.,9
இறைவர்_திருமகன்,சத்திரத்தின் சிறிய தொழுவத்தை அவர்கள் கண்டார்கள்.,5
இறைவர்_திருமகன்,மெல்ல மெல்ல அந்தத் தொழுவத்தின் கதவருகே சென்று நின்று எட்டிப் பார்த்தார்கள்.,9
இறைவர்_திருமகன்,மங்கலாக அங்கு எரிந்து கொண்டிருந்த விளக்கின் வெளிச்சத்தில் ஒரு பசுவும் ஒரு கழுதையும் கட்டிக் கிடப்பதைக் கண்டார்கள்.,13
இறைவர்_திருமகன்,ஆண்டவனின் மகனைப் பெற்ற அன்னை மேரியை ஆவலோடு பார்த்துக் கொண்டு நிற்கும் ஜோசப்பை அவர்கள் கண்டார்கள்.,12
இறைவர்_திருமகன்,தாங்கள் கண்ட இந்த இன்பக் காட்சியைத் தங்கள் சுற்றஞ் சூழல் அனைவருக்கும் தெரிவிக்க அவர்கள் திரும்பிச் சென்றார்கள்.,13
இறைவர்_திருமகன்,அரசனைத் தேடிய அறிஞர் சில மாதங்கள் கழிந்தன.,6
இறைவர்_திருமகன்,ஜெருசலம் நகரின் வீதிகளின் வழியாக மூன்று அன்னியர்கள் சென்றார்கள்.,7
இறைவர்_திருமகன்,அவர்கள் அழகான ஆடைகள் அணிந்திருந்தார்கள்.,4
இறைவர்_திருமகன்,ஒட்டகங்களில் ஏறிச் சென்றார்கள்.,3
இறைவர்_திருமகன்,பணியாட்கள் சிலரும் அவர்களுடன் சென்றார்கள்.,4
இறைவர்_திருமகன்,அந்தப் பெரிய மனிதர்கள் கீழ்த் திசையிலிருந்து வந்தார்கள்.,6
இறைவர்_திருமகன்,அந்தக் குழந்தையின் நட்சத்திரத்தை நாங்கள் கீழ்த்திசையிலே கண்டோம்.,6
இறைவர்_திருமகன்,அவனைத் தொழுது செல்வதற்காக வந்திருக்கிறோம் என்று கூறினார்கள்.,6
இறைவர்_திருமகன்,ஹெராட் ரோமப் பேரரசின் கீழ் ஒரு சிற்றரசனாக இருந்து வந்தான்.,8
இறைவர்_திருமகன்,இந்தப் பெரிய மனிதர்கள் கூறிய செய்தியைக் கேட்டதும் அவனுக்குக் கோபமும் அச்சமும் உண்டாயிற்று.,10
இறைவர்_திருமகன்,தனக்கு இருக்கும் சிறிய அதிகாரத்தையும் கைப்பற்றிக் கொள்ள ஓர் அரசன் முளைத்துவிட்டானா என்று எண்ணி அவன் மனங் கலங்கினான்.,14
இறைவர்_திருமகன்,"ஆலயத்துக் குருமார்களையும், வேதங்களைப் படியெடுத்து எழுதி வைக்கும் எழுத்தர்களையும் கூட்டி வரும்படி ஆணையிட்டான்.",10
இறைவர்_திருமகன்,கிழக்கிலிருந்து வந்த அந்தப் பெரிய மனிதர்கள் கூறும் செய்திக்கு வேதத்தில் ஆதாரம் ஏதாவது இருக்கிறதா என்று கேட்டான்.,13
இறைவர்_திருமகன்,"அவர்கள் பழைய வேத நூல்களை ஆராய்ந்து, யூதர்களின் அரசன் பெத்தலெம் நகரில் பிறப்பான் என்று குறிப்பிடப்பட்டிருப்பதாகக் கூறினார்கள்.",13
இறைவர்_திருமகன்,இதைக் கேட்டதும் ஹெராடு மன்னனின் திகில் மேலும் அதிகமாயிற்று.,7
இறைவர்_திருமகன்,அந்த மூன்று அறிஞர்களையும் தன் சபைக்கு அழைத்து வரும்படி ஆணையிட்டான்.,8
இறைவர்_திருமகன்,அவர்கள் வந்து சேர்ந்தார்கள்.,3
இறைவர்_திருமகன்,அவர்கள் கண்ட நட்சத்திரம் எங்கே எப்போது தோன்றிற்று என்றெல்லாம் விசாரித்தான்.,8
இறைவர்_திருமகன்,"அரசே, நாங்கள் நெடுநாளாக இந்த நட்சத்திரத்தை எதிர்பார்த்துக் கொண்டிருந்தோம்.",7
இறைவர்_திருமகன்,ஆண்டுக்கணக்காக வானத்தை ஆராய்ந்து கொண்டிருந்த எங்களுக்கு சில மாதங்களுக்கு முன்தான் அந்த நடசத்திரம் தோன்றியது.,11
இறைவர்_திருமகன்,உடனே நாங்கள் அந்த வருங்கால அரசனைக் கண்டு தொழுவதற்காகப் புறப்பட்டு விட்டோம் என்று கூறினார்கள்.,11
இறைவர்_திருமகன்,பெத்தலெம் நகருக்குச் செல்லுங்கள்.,3
இறைவர்_திருமகன்,அங்கே தான் அந்தக் குழந்தை பிறந்திருக்க வேண்டும்.,6
இறைவர்_திருமகன்,நன்றாகத் தேடிப் பாருங்கள்.,3
இறைவர்_திருமகன்,நீங்கள் அந்தக் குழந்தையைக் கண்டு பிடித்த பின் திரும்பி வந்து என்னிடம் செய்தியறிவியுங்கள்.,10
இறைவர்_திருமகன்,ஏனெனில் நானும் அந்த அரசனை வணங்க விரும்புகிறேன் என்றான் ஹெராடு மன்னன்.,9
இறைவர்_திருமகன்,அந்த மூன்று அறிஞர்களும் சரியென்று கூறிவிட்டுச் சென்றார்கள்.,6
இறைவர்_திருமகன்,ஹெராடு மன்னன் அந்தத் தெய்வக் குழந்தையைக் கொல்லக் கருதித்தான் அவ்வாறு நயவஞ்சமாகப் பேசினான் என்பதை அவர்கள் அறியவில்லை.,13
இறைவர்_திருமகன்,எதிர்கால அரசனாகப் பிறந்த அந்தச் சிறு குழந்தை இருந்த இடம் எளிய சின்னஞ்சிறிய வீடாயிருந்தது.,11
இறைவர்_திருமகன்,வியப்புடன் அந்தப் பெரிய மனிதர்கள் அவ்வீட்டினுள் நுழைந்தார்கள்.,6
இறைவர்_திருமகன்,அங்கே ஒளிமயமான அந்தத் தெய்வக் குழந்தையைக் கண்டதும் அவர்கள் உள்ளம் எல்லாம் இன்ப வெள்ளத்தில் மிதந்தது !,12
இறைவர்_திருமகன்,"அவர்கள் தேடிவந்த அரசன், அந்த எளிய சிறு வீட்டில் இருந்த அக் குழந்தைதான்.",10
இறைவர்_திருமகன்,அந்தச் சிறு குழந்தையின் முன்னே மூன்று பெரிய மனிதர்களும் மண்டியிட்டுத் தொழுதார்கள்.,9
இறைவர்_திருமகன்,ஒரு கிழவர் தம்மிடமிருந்த பொன் முடியொன்றை வருங்கால அரசனுக்கு உகந்த காணிக்கையாகக் கொடுத்தார்.,10
இறைவர்_திருமகன்,இரண்டாமவர் ஒரு கூடை நறும் புகைத் தூளைத் தம் காணிக்கையாகக் செலுத்தினர்.,9
இறைவர்_திருமகன்,மூன்றாமவர் விலையுயர்ந்த கந்தரசம் அடங்கிய ஒரு ஜாடியை அளித்தார்.,7
இறைவர்_திருமகன்,புனிதக் குழந்தையைத் தொழுது எழுந்த பின் அந்த மூன்று அறிஞர்களும் அங்கிருந்து அகன்றனர்.,10
இறைவர்_திருமகன்,"மேரி, வியப்புடன் தன் அருமைக் குழந்யைப் பார்த்துக் கொண்டே நெடு நேரம் நின்றாள்.",10
இறைவர்_திருமகன்,அவளுக்கு எல்லாம் வியப்பாக இருந்தது.,4
இறைவர்_திருமகன்,பெருமையினால் அவள் மனம் பூரித்தது.,4
இறைவர்_திருமகன்,யாரும் பெறாத பேறு பெற்றதை எண்ணி அவள் மனம் களித்தது.,8
இறைவர்_திருமகன்,அந்த மூன்று பெரிய மனிதர்களும் திரும்பி வருவார்கள் என்று எதிர் பார்த்துக் காத்திருந்து ஏமாந்து போனான் ஹெராடு மன்னன்.,14
இறைவர்_திருமகன்,இறைவன் அவர்களை வேறு பாதையாகத் தங்கள் தாயகம் செல்லும்படி கனவில் எச்சரித்து அனுப்பிவிட்டான்.,10
இறைவர்_திருமகன்,"அதனால் பெருஞ்சினம் கொண்ட அவன், தன் படை வீரர்களை அழைத்து ஒரு கொடிய கட்டளையிட்டான்.",11
இறைவர்_திருமகன்,பெத்தலெம் நகரில் உள்ள இரண்டு வயதுக்குட்பட்ட குழந்தைகள் எல்லோரையும் கொன்று விடுங்கள் என்பது தான் அந்தத் தீயவனின் கட்டளை.,14
இறைவர்_திருமகன்,எனக்குப் போட்டியாக ஓர் அரசன் இந்த மண்ணில் பிறப்பதை நான் பார்த்துக் கொண்டிருக்க முடியாது என்று அவன் கறுவினான்.,14
இறைவர்_திருமகன்,ஜோசப் ஒரு கனவு கண்டான்.,4
இறைவர்_திருமகன்,அக்கனவில் இறைவன் அவனிடம் கீழ்க்கண்ட சொற்களைக் கூறினார்.,6
இறைவர்_திருமகன்,உன் பச்சைக் குழந்தையையும் அதன் தாயையும் அழைத்துக் கொண்டு எகிப்து நாட்டுக்கு ஓடு.,10
இறைவர்_திருமகன்,ஹெராடு மன்னன் இந்தக் குழந்தையைக் கொல்வதற்காகத் தேடிக் கொண்டிருக்கிறான்.,7
இறைவர்_திருமகன்,நான் மீண்டும் கூறும் வரை நீ எகிப்து நாட்டிலேயே இரு.,8
இறைவர்_திருமகன்,ஆண்டவனின் அறிவிப்பைக் கேட்டதும் ஜோசப் பதறிக் கொண்டு எழுந்திருந்தான்.,7
இறைவர்_திருமகன்,உடனே அவசர அவசரமாகத் தன் கழுதைக்கு சேணம் பூட்டினான்.,7
இறைவர்_திருமகன்,மேரியையும் குழந்தையையும் உட்கார வைத்துக் கழுதையை ஒட்டிக் கொண்டு தென்திசை நோக்கிப் பயணமானான்.,10
இறைவர்_திருமகன்,எகிப்துப் பெருநாட்டிற்குப் பத்திரமாகப் போய்ச் சேர்ந்தான்.,5
இறைவர்_திருமகன்,ஹீெராடு தன் இரண்டாவது முயற்சியிலும் ஏமாந்து போனான்.,6
இறைவர்_திருமகன்,நாசரத் ஓர் அழகிய ஊர்.,4
இறைவர்_திருமகன்,அங்கே இயேசு நன்றாக வளர்ந்து வந்தான்.,5
இறைவர்_திருமகன்,நண்பர்களுடன் சேர்ந்து பள்ளிக்குச் சென்று வந்தான்.,5
இறைவர்_திருமகன்,இயேசுவுக்கு வயது பனிரெண்டாகியது.,3
இறைவர்_திருமகன்,அப்போது நாசரத்தில் உள்ளவர்கள் ஆண்டு தோறும் ஆவலோடு எதிர் பார்க்கும் ஒரு நாள் வர விருந்தது.,12
இறைவர்_திருமகன்,அது யூதர்களின் விருந்து விழா ஆகும்.,5
இறைவர்_திருமகன்,அவ்விருந்து விழாவிற்கு எல்லா ஊர்களிலிருந்தும் செருசலம் நகருக்கு வருவார்கள்.,7
இறைவர்_திருமகன்,ஆண்டுக்கொரு முறை எல்லோரும் கூடி நடத்தும் அந்த விருந்து விழா மிகச் சிறப்பாயிருக்கும்.,10
இறைவர்_திருமகன்,அவர்கள் வழி நடந்து போகப் போக வெவ்வேறு பாதையிலிருந்து மக்கள் பலர் வந்து சேர்ந்து கொண்டார்கள்.,12
இறைவர்_திருமகன்,இவ்வாறாகப் போகப் போகக் கூட்டம் பெருகிக் கொண்டே வந்து கடைசியில் அதுவே ஒரு பெரிய ஊர்வலமாகி விட்டது.,13
இறைவர்_திருமகன்,இறைவன் இருக்கும் ஆலயத்தை ⁠எய்து வோமென் றுரைத்தார்கள் குறைவில் லாத மகிழ்ச்சியுடன் ⁠குதித்துப் பறந்து வந்தேனே !,12
இறைவர்_திருமகன்,என்று இன்பப் பாட்டுப் பாடிக் கொண்டே அந்தக் கூட்டத்தினர் நடந்தார்கள்.,8
இறைவர்_திருமகன்,மாண்பு மிக்க செருசலத்தை ⁠மலைகள் சுற்றி இருப்பதுபோல் ஆண்ட வன்தன் மக்களையே ⁠அணைத்துக் காப்பான் கண்டீரே.,12
இறைவர்_திருமகன்,செருசலம் நகரின் அருகில் வந்தவுடன் அவர்கள் இப்படிப் பாடிக் கொண்டு நடந்தார்கள்.,9
இறைவர்_திருமகன்,செருசலம் ஆலயத்திலே மக்கள் கூட்டம் காணக் கண் கொள்ளாக் காட்சியாக இருந்தது.,9
இறைவர்_திருமகன்,இசையோடு கூடிய இறை விளக்கப் பாடல்கள் எங்கும் ஒலித்தன.,7
இறைவர்_திருமகன்,புகைகளின் நறுமணம் எங்கும் சூழ்ந்தது.,4
இறைவர்_திருமகன்,குருமார்கள் புத்தாடையணிந்து வந்திருந்து எல்லா மக்களுக்கும் தொழுகை நடத்தி வைத்தார்கள்.,8
இறைவர்_திருமகன்,விருந்து விழா நாட்கள் இன்பமாகவும் கேளிக்கையாகவும் கழிந்தன.,6
இறைவர்_திருமகன்,"வெளியூர்க்காரர்கள் தங்கள் மூட்டை முடிச்சுகளைக் கட்டிக் கொண்டு ஒவ்வொருவராகவும், கூட்டங் கூட்டமாகவும் புறப்பட்டுப் போயினர்.",11
இறைவர்_திருமகன்,மேரியும் சோசப்பும் புறப்பட்டார்கள்.,3
இறைவர்_திருமகன்,இயேசு தன் நாசரத் தோழர்களுடன் வருகிறான் என்று அவர்கள் நினைத்துக் கொண்டார்கள்.,9
இறைவர்_திருமகன்,பகலெல்லாம் வழிநடந்து இரவு நெருங்கிய போது தான் அவர்கள் தங்கள் கூட்டத்தில் இயேசு இல்லை என்பதைத் தெரிந்து கொண்டார்கள்.,14
இறைவர்_திருமகன்,"அந்தக் கூட்டத்தில் வந்து கொண்டிருந்த இயேசுவின் நண்பர்களைக் கண்டு கேட்ட போது, அவனைப் பார்க்கவேயில்லையே என்று கூறிவிட்டார்கள்.",13
இறைவர்_திருமகன்,அவ்வளவு தான் பெற்ற மனம் பகீர் என்றது.,6
இறைவர்_திருமகன்,பிள்ளையைக் காணோமே என்று கலங்கி அவர்கள் மீண்டும் செருசலத்தை நோக்கித் திரும்பினார்கள்.,9
இறைவர்_திருமகன்,வழியெல்லாம் விசாரித்துக் கொண்டே நகருக்குள் நுழைந்தார்கள்.,5
இறைவர்_திருமகன்,"நகரில் புகுந்து வீதிவீதியாகத் தேடினார்கள், எங்கும் இயேசு காணப் படவில்லை.",8
இறைவர்_திருமகன்,கடைசியில் அவர்கள் ஆலயத்தை அடைந்தார்கள்.,4
இறைவர்_திருமகன்,ஆலய மண்டபத்தின் நடுவே பண்டிதர்களின் சிறுகூட்டம் ஒன்று இருந்தது.,7
இறைவர்_திருமகன்,அந்தப் பண்டிதர் கூட்டத்தின் இடையே இயேசு அமர்ந்திருந்தான்.,6
இறைவர்_திருமகன்,"அவர்கள் கூறும் வாசகங்களைக் கேட்டுக் கொண்டும், அவர்கள் கேள்விகட்கு விடையளித்துக் கொண்டும் இருந்தான் அவன்.",11
இறைவர்_திருமகன்,அந்த யூத அறிஞர்கள் சிறுவனின் அறிவுத் திறத்தைக் கண்டு வியந்தார்கள்.,8
இறைவர்_திருமகன்,அவனோ தன்னை மறந்து அவர்களுடன் பேசிக் கொண்டிருந்தான்.,6
இறைவர்_திருமகன்,இந்தக் காட்சியைக் கண்ட மேரிக்குப் பொருமையாகத் தான் இருந்தது.,7
இறைவர்_திருமகன்,"நாங்கள், உன்னைக் காணாமல் எவ்வளவு துடித்துப் போனோம்?",6
இறைவர்_திருமகன்,எங்கேங்கே தேடினோம் தெரியுமா? என்று வருந்திய குரலில் கேட்டாள்.,7
இறைவர்_திருமகன்,அம்மா என்னைத் தேடினீர்களா?,3
இறைவர்_திருமகன்,நான் என் தந்தையின் வீட்டில் தான் இருப்பேன் என்பது உங்களுக்குத் தெரியாதா?,9
இறைவர்_திருமகன்,என்று கேட்டான் இயேசு.,3
இறைவர்_திருமகன்,இறைவன் ஆலயத்தைத் தான் தந்தையின் வீடு என்று குறிப்பிட்டான் அவன்.,8
இறைவர்_திருமகன்,பின்னர் அந்த அறிஞர்களிடம் விடை பெற்றுக் கொண்டு தன் தாய்தந்தையருடன் வீட்டுக்குத் திரும்பினான் இயேசு.,11
இறைவர்_திருமகன்,சைத்தான் நடத்திய தேர்வு ஜோர்டான் ஆற்றங்கரையிலே ஓர் இளைஞன் நின்று கொண்டிருந்தான்.,9
இறைவர்_திருமகன்,ஏனெனில் விண்ணுலகின் நல்லரசு உங்களை நெருங்கிக் கொண்டிருக்கிறது என்று அந்த இளைஞன் கூவினான்.,10
இறைவர்_திருமகன்,அவன் குரல் எட்டுத் திசையிலும் பரவியது.,5
இறைவர்_திருமகன்,சிற்றூர்களிலிருந்தும் நகர்களிலிருந்தும் மக்கள் வந்து குவிந்தார்கள்.,5
இறைவர்_திருமகன்,அந்த இளைஞன் ஒட்டகத்தின் மயிரினால் நெய்யப்பட்ட முரட்டு ஆடையை அணிந்திருந்தான்.,8
இறைவர்_திருமகன்,இடையிலே தோல்வாரினைச் சுற்றிக் கட்டியிருந்தான்.,4
இறைவர்_திருமகன்,இவர்தான் தூதர் எலி ஜாவா?,4
இறைவர்_திருமகன்,"இல்லை, ஆண்டவனால் அனுப்பப்படவிருப்பதாகச் சொல்லப்பட்ட கிறிஸ்துதானா?",5
இறைவர்_திருமகன்,என்று மக்கள் ஒருவருக்கொருவர் கேட்டுக் கொண்டார்கள்.,5
இறைவர்_திருமகன்,அதற்கு அந்த இளைஞனே பதில் கூறினான் வனாந்தரங்களிலே கூவிக் கொண்டிருக்கும் ஒருவனுடைய குரலே நான்.,11
இறைவர்_திருமகன்,"மக்களே, இறைவனின் வழியைச் சீராக்குங்கள் நேராக்குங்கள் !",5
இறைவர்_திருமகன்,இவர் இறைவனால் அனுப்பப்பட்ட ஒரு தூதரே !,5
இறைவர்_திருமகன்,கிறிஸ்து பெருமான் வருங்காலம் நெருங்கிவிட்டது போலும் என்று மக்கள் கருதினார்கள்.,8
இறைவர்_திருமகன்,அந்த இளைஞன்தான் ஜான் !,3
இறைவர்_திருமகன்,ஜான் ஒரு திருத்தூதரே !,3
இறைவர்_திருமகன்,பூவுலகில் வரப்போகும் இறையரசுக்கு மக்களை ஆயத்தப்படுத்த ஆண்டவனால் அனுப்பப்பட்ட தூதர் அவர்.,9
இறைவர்_திருமகன்,கூடியிருந்த மக்கள் ஒவ்வொருவராக ஜான் அருகில் சென்றார்கள்.,6
இறைவர்_திருமகன்,"தங்கள் பாவங்களைக்கூறி அவற்றைச் செய்ய நேர்ந்தமைக்காக வருந்தினார்கள், கிறிஸ்துவைச் சந்திப்பதற்கு தாங்கள் அருகதையற்றவர்கள் என்று சொல்லிப் புலம்பினார்கள்.",13
இறைவர்_திருமகன்,ஜான் ஒவ்வொருவராக ஆற்றிலே இறக்கி முழுக்காட்டினார்.,5
இறைவர்_திருமகன்,அவர்களுடைய பாவ அழுக்குகளை அகற்றித் தூய்மைப்படுத்தினார்.,5
இறைவர்_திருமகன்,நான் உங்களைத் தண்ணீரினால் தூய்மைப்படுத்துகிறேன்.,4
இறைவர்_திருமகன்,ஆனால் என்னைக் காட்டிலும் வல்லமை மிக்க ஒருவர் வருவார்.,7
இறைவர்_திருமகன்,அவர் உங்களைப் புனித ஆவியினால் தூய்மைப் படுத்துவார் என்று ஜான் கூறினார்.,9
இறைவர்_திருமகன்,நாள் தோறும் மக்கள் ஜானைத் தேடிவந்த வண்ணம் இருந்தார்கள்.,7
இறைவர்_திருமகன்,வந்த ஒவ்வொருவரின் பாவக் கறைகளையும் அகற்றி ஆற்றில் இறக்கி முழுக்காட்டி வைத்தார் அவர்.,10
